filepath,filename,video_id,original_class,shot_type,has_text,joint_label,split,embedding_index
C:\Temp\shot-classification\labeled_dataset\object_text\0068_cut_002.jpg,0068_cut_002.jpg,0068,object_text,object,1,object_text,test,714
C:\Temp\shot-classification\labeled_dataset\object_text\0068_cut_003.jpg,0068_cut_003.jpg,0068,object_text,object,1,object_text,test,715
C:\Temp\shot-classification\labeled_dataset\object_text\0068_cut_004.jpg,0068_cut_004.jpg,0068,object_text,object,1,object_text,test,716
C:\Temp\shot-classification\labeled_dataset\object_text\0068_cut_005.jpg,0068_cut_005.jpg,0068,object_text,object,1,object_text,test,717
C:\Temp\shot-classification\labeled_dataset\object_text\0069_cut_001.jpg,0069_cut_001.jpg,0069,object_text,object,1,object_text,test,718
C:\Temp\shot-classification\labeled_dataset\object_text\0069_cut_002.jpg,0069_cut_002.jpg,0069,object_text,object,1,object_text,test,719
C:\Temp\shot-classification\labeled_dataset\object_text\0069_cut_006.jpg,0069_cut_006.jpg,0069,object_text,object,1,object_text,test,720
C:\Temp\shot-classification\labeled_dataset\object_text\0069_cut_007.jpg,0069_cut_007.jpg,0069,object_text,object,1,object_text,test,721
C:\Temp\shot-classification\labeled_dataset\object_text\0069_cut_008.jpg,0069_cut_008.jpg,0069,object_text,object,1,object_text,test,722
C:\Temp\shot-classification\labeled_dataset\object_text\0069_cut_009.jpg,0069_cut_009.jpg,0069,object_text,object,1,object_text,test,723
C:\Temp\shot-classification\labeled_dataset\space_text\0069_cut_003.jpg,0069_cut_003.jpg,0069,space_text,space,1,space_text,test,724
C:\Temp\shot-classification\labeled_dataset\object_text\0070_cut_001.jpg,0070_cut_001.jpg,0070,object_text,object,1,object_text,val,725
C:\Temp\shot-classification\labeled_dataset\object_text\0070_cut_002.jpg,0070_cut_002.jpg,0070,object_text,object,1,object_text,val,726
C:\Temp\shot-classification\labeled_dataset\space_notext\0070_cut_003.jpg,0070_cut_003.jpg,0070,space_notext,space,0,space_notext,val,727
C:\Temp\shot-classification\labeled_dataset\space_notext\0070_cut_004.jpg,0070_cut_004.jpg,0070,space_notext,space,0,space_notext,val,728
C:\Temp\shot-classification\labeled_dataset\space_text\0070_cut_005.jpg,0070_cut_005.jpg,0070,space_text,space,1,space_text,val,729
C:\Temp\shot-classification\labeled_dataset\object_text\0071_cut_003.jpg,0071_cut_003.jpg,0071,object_text,object,1,object_text,train,730
C:\Temp\shot-classification\labeled_dataset\object_text\0071_cut_004.jpg,0071_cut_004.jpg,0071,object_text,object,1,object_text,train,731
C:\Temp\shot-classification\labeled_dataset\object_text\0071_cut_005.jpg,0071_cut_005.jpg,0071,object_text,object,1,object_text,train,732
C:\Temp\shot-classification\labeled_dataset\space_text\0071_cut_006.jpg,0071_cut_006.jpg,0071,space_text,space,1,space_text,train,733
C:\Temp\shot-classification\labeled_dataset\space_text\0071_cut_007.jpg,0071_cut_007.jpg,0071,space_text,space,1,space_text,train,734
C:\Temp\shot-classification\labeled_dataset\wide_text\0071_cut_002.jpg,0071_cut_002.jpg,0071,wide_text,wide,1,wide_text,train,735
C:\Temp\shot-classification\labeled_dataset\object_notext\0073_cut_002.jpg,0073_cut_002.jpg,0073,object_notext,object,0,object_notext,train,736
C:\Temp\shot-classification\labeled_dataset\object_notext\0073_cut_003.jpg,0073_cut_003.jpg,0073,object_notext,object,0,object_notext,train,737
C:\Temp\shot-classification\labeled_dataset\object_text\0073_cut_001.jpg,0073_cut_001.jpg,0073,object_text,object,1,object_text,train,738
C:\Temp\shot-classification\labeled_dataset\space_notext\0073_cut_004.jpg,0073_cut_004.jpg,0073,space_notext,space,0,space_notext,train,739
C:\Temp\shot-classification\labeled_dataset\object_text\0074_cut_001.jpg,0074_cut_001.jpg,0074,object_text,object,1,object_text,train,740
C:\Temp\shot-classification\labeled_dataset\object_text\0074_cut_002.jpg,0074_cut_002.jpg,0074,object_text,object,1,object_text,train,741
C:\Temp\shot-classification\labeled_dataset\object_text\0074_cut_005.jpg,0074_cut_005.jpg,0074,object_text,object,1,object_text,train,742
C:\Temp\shot-classification\labeled_dataset\space_text\0074_cut_004.jpg,0074_cut_004.jpg,0074,space_text,space,1,space_text,train,743
C:\Temp\shot-classification\labeled_dataset\wide_text\0074_cut_006.jpg,0074_cut_006.jpg,0074,wide_text,wide,1,wide_text,train,744
C:\Temp\shot-classification\labeled_dataset\medium_text\0075_cut_002.jpg,0075_cut_002.jpg,0075,medium_text,medium,1,medium_text,test,745
C:\Temp\shot-classification\labeled_dataset\medium_text\0075_cut_004.jpg,0075_cut_004.jpg,0075,medium_text,medium,1,medium_text,test,746
C:\Temp\shot-classification\labeled_dataset\medium_text\0075_cut_005.jpg,0075_cut_005.jpg,0075,medium_text,medium,1,medium_text,test,747
C:\Temp\shot-classification\labeled_dataset\medium_text\0075_cut_008.jpg,0075_cut_008.jpg,0075,medium_text,medium,1,medium_text,test,748
C:\Temp\shot-classification\labeled_dataset\medium_text\0075_cut_009.jpg,0075_cut_009.jpg,0075,medium_text,medium,1,medium_text,test,749
C:\Temp\shot-classification\labeled_dataset\medium_text\0075_cut_010.jpg,0075_cut_010.jpg,0075,medium_text,medium,1,medium_text,test,750
C:\Temp\shot-classification\labeled_dataset\wide_text\0075_cut_001.jpg,0075_cut_001.jpg,0075,wide_text,wide,1,wide_text,test,751
C:\Temp\shot-classification\labeled_dataset\wide_text\0075_cut_003.jpg,0075_cut_003.jpg,0075,wide_text,wide,1,wide_text,test,752
C:\Temp\shot-classification\labeled_dataset\wide_text\0075_cut_006.jpg,0075_cut_006.jpg,0075,wide_text,wide,1,wide_text,test,753
C:\Temp\shot-classification\labeled_dataset\wide_text\0075_cut_007.jpg,0075_cut_007.jpg,0075,wide_text,wide,1,wide_text,test,754
C:\Temp\shot-classification\labeled_dataset\object_text\0076_cut_002.jpg,0076_cut_002.jpg,0076,object_text,object,1,object_text,train,755
C:\Temp\shot-classification\labeled_dataset\object_text\0076_cut_004.jpg,0076_cut_004.jpg,0076,object_text,object,1,object_text,train,756
C:\Temp\shot-classification\labeled_dataset\object_text\0076_cut_006.jpg,0076_cut_006.jpg,0076,object_text,object,1,object_text,train,757
C:\Temp\shot-classification\labeled_dataset\object_text\0076_cut_008.jpg,0076_cut_008.jpg,0076,object_text,object,1,object_text,train,758
C:\Temp\shot-classification\labeled_dataset\object_text\0076_cut_009.jpg,0076_cut_009.jpg,0076,object_text,object,1,object_text,train,759
C:\Temp\shot-classification\labeled_dataset\object_text\0076_cut_010.jpg,0076_cut_010.jpg,0076,object_text,object,1,object_text,train,760
C:\Temp\shot-classification\labeled_dataset\space_text\0076_cut_005.jpg,0076_cut_005.jpg,0076,space_text,space,1,space_text,train,761
C:\Temp\shot-classification\labeled_dataset\wide_notext\0076_cut_001.jpg,0076_cut_001.jpg,0076,wide_notext,wide,0,wide_notext,train,762
C:\Temp\shot-classification\labeled_dataset\wide_text\0076_cut_007.jpg,0076_cut_007.jpg,0076,wide_text,wide,1,wide_text,train,763
C:\Temp\shot-classification\labeled_dataset\close-up_text\0077_cut_008.jpg,0077_cut_008.jpg,0077,close-up_text,close-up,1,close-up_text,val,764
C:\Temp\shot-classification\labeled_dataset\medium_text\0077_cut_009.jpg,0077_cut_009.jpg,0077,medium_text,medium,1,medium_text,val,765
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_001.jpg,0077_cut_001.jpg,0077,object_text,object,1,object_text,val,766
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_002.jpg,0077_cut_002.jpg,0077,object_text,object,1,object_text,val,767
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_003.jpg,0077_cut_003.jpg,0077,object_text,object,1,object_text,val,768
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_004.jpg,0077_cut_004.jpg,0077,object_text,object,1,object_text,val,769
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_005.jpg,0077_cut_005.jpg,0077,object_text,object,1,object_text,val,770
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_007.jpg,0077_cut_007.jpg,0077,object_text,object,1,object_text,val,771
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_010.jpg,0077_cut_010.jpg,0077,object_text,object,1,object_text,val,772
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_011.jpg,0077_cut_011.jpg,0077,object_text,object,1,object_text,val,773
C:\Temp\shot-classification\labeled_dataset\object_text\0077_cut_012.jpg,0077_cut_012.jpg,0077,object_text,object,1,object_text,val,774
C:\Temp\shot-classification\labeled_dataset\space_notext\0078_cut_001.jpg,0078_cut_001.jpg,0078,space_notext,space,0,space_notext,train,775
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_002.jpg,0079_cut_002.jpg,0079,object_text,object,1,object_text,train,776
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_003.jpg,0079_cut_003.jpg,0079,object_text,object,1,object_text,train,777
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_004.jpg,0079_cut_004.jpg,0079,object_text,object,1,object_text,train,778
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_006.jpg,0079_cut_006.jpg,0079,object_text,object,1,object_text,train,779
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_007.jpg,0079_cut_007.jpg,0079,object_text,object,1,object_text,train,780
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_008.jpg,0079_cut_008.jpg,0079,object_text,object,1,object_text,train,781
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_009.jpg,0079_cut_009.jpg,0079,object_text,object,1,object_text,train,782
C:\Temp\shot-classification\labeled_dataset\object_text\0079_cut_010.jpg,0079_cut_010.jpg,0079,object_text,object,1,object_text,train,783
C:\Temp\shot-classification\labeled_dataset\space_text\0079_cut_001.jpg,0079_cut_001.jpg,0079,space_text,space,1,space_text,train,784
C:\Temp\shot-classification\labeled_dataset\medium_text\0080_cut_003.jpg,0080_cut_003.jpg,0080,medium_text,medium,1,medium_text,train,785
C:\Temp\shot-classification\labeled_dataset\medium_text\0080_cut_004.jpg,0080_cut_004.jpg,0080,medium_text,medium,1,medium_text,train,786
C:\Temp\shot-classification\labeled_dataset\medium_text\0080_cut_011.jpg,0080_cut_011.jpg,0080,medium_text,medium,1,medium_text,train,787
C:\Temp\shot-classification\labeled_dataset\object_text\0080_cut_005.jpg,0080_cut_005.jpg,0080,object_text,object,1,object_text,train,788
C:\Temp\shot-classification\labeled_dataset\object_text\0080_cut_009.jpg,0080_cut_009.jpg,0080,object_text,object,1,object_text,train,789
C:\Temp\shot-classification\labeled_dataset\object_text\0080_cut_010.jpg,0080_cut_010.jpg,0080,object_text,object,1,object_text,train,790
C:\Temp\shot-classification\labeled_dataset\object_text\0080_cut_015.jpg,0080_cut_015.jpg,0080,object_text,object,1,object_text,train,791
C:\Temp\shot-classification\labeled_dataset\space_text\0080_cut_001.jpg,0080_cut_001.jpg,0080,space_text,space,1,space_text,train,792
C:\Temp\shot-classification\labeled_dataset\space_text\0080_cut_002.jpg,0080_cut_002.jpg,0080,space_text,space,1,space_text,train,793
C:\Temp\shot-classification\labeled_dataset\space_text\0080_cut_013.jpg,0080_cut_013.jpg,0080,space_text,space,1,space_text,train,794
C:\Temp\shot-classification\labeled_dataset\space_text\0080_cut_014.jpg,0080_cut_014.jpg,0080,space_text,space,1,space_text,train,795
C:\Temp\shot-classification\labeled_dataset\wide_text\0080_cut_006.jpg,0080_cut_006.jpg,0080,wide_text,wide,1,wide_text,train,796
C:\Temp\shot-classification\labeled_dataset\wide_text\0080_cut_008.jpg,0080_cut_008.jpg,0080,wide_text,wide,1,wide_text,train,797
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0081_cut_002.jpg,0081_cut_002.jpg,0081,close-up_notext,close-up,0,close-up_notext,val,798
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0081_cut_003.jpg,0081_cut_003.jpg,0081,close-up_notext,close-up,0,close-up_notext,val,799
C:\Temp\shot-classification\labeled_dataset\medium_notext\0081_cut_004.jpg,0081_cut_004.jpg,0081,medium_notext,medium,0,medium_notext,val,800
C:\Temp\shot-classification\labeled_dataset\wide_notext\0081_cut_001.jpg,0081_cut_001.jpg,0081,wide_notext,wide,0,wide_notext,val,801
C:\Temp\shot-classification\labeled_dataset\wide_notext\0081_cut_005.jpg,0081_cut_005.jpg,0081,wide_notext,wide,0,wide_notext,val,802
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_001.jpg,0082_cut_001.jpg,0082,medium_text,medium,1,medium_text,train,803
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_002.jpg,0082_cut_002.jpg,0082,medium_text,medium,1,medium_text,train,804
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_004.jpg,0082_cut_004.jpg,0082,medium_text,medium,1,medium_text,train,805
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_005.jpg,0082_cut_005.jpg,0082,medium_text,medium,1,medium_text,train,806
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_007.jpg,0082_cut_007.jpg,0082,medium_text,medium,1,medium_text,train,807
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_008.jpg,0082_cut_008.jpg,0082,medium_text,medium,1,medium_text,train,808
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_009.jpg,0082_cut_009.jpg,0082,medium_text,medium,1,medium_text,train,809
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_010.jpg,0082_cut_010.jpg,0082,medium_text,medium,1,medium_text,train,810
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_011.jpg,0082_cut_011.jpg,0082,medium_text,medium,1,medium_text,train,811
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_012.jpg,0082_cut_012.jpg,0082,medium_text,medium,1,medium_text,train,812
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_013.jpg,0082_cut_013.jpg,0082,medium_text,medium,1,medium_text,train,813
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_014.jpg,0082_cut_014.jpg,0082,medium_text,medium,1,medium_text,train,814
C:\Temp\shot-classification\labeled_dataset\medium_text\0082_cut_018.jpg,0082_cut_018.jpg,0082,medium_text,medium,1,medium_text,train,815
C:\Temp\shot-classification\labeled_dataset\object_text\0082_cut_015.jpg,0082_cut_015.jpg,0082,object_text,object,1,object_text,train,816
C:\Temp\shot-classification\labeled_dataset\wide_text\0082_cut_003.jpg,0082_cut_003.jpg,0082,wide_text,wide,1,wide_text,train,817
C:\Temp\shot-classification\labeled_dataset\wide_text\0082_cut_006.jpg,0082_cut_006.jpg,0082,wide_text,wide,1,wide_text,train,818
C:\Temp\shot-classification\labeled_dataset\wide_text\0082_cut_016.jpg,0082_cut_016.jpg,0082,wide_text,wide,1,wide_text,train,819
C:\Temp\shot-classification\labeled_dataset\wide_text\0082_cut_017.jpg,0082_cut_017.jpg,0082,wide_text,wide,1,wide_text,train,820
C:\Temp\shot-classification\labeled_dataset\wide_text\0083_cut_001.jpg,0083_cut_001.jpg,0083,wide_text,wide,1,wide_text,train,821
C:\Temp\shot-classification\labeled_dataset\wide_text\0083_cut_002.jpg,0083_cut_002.jpg,0083,wide_text,wide,1,wide_text,train,822
C:\Temp\shot-classification\labeled_dataset\wide_text\0083_cut_003.jpg,0083_cut_003.jpg,0083,wide_text,wide,1,wide_text,train,823
C:\Temp\shot-classification\labeled_dataset\wide_text\0083_cut_004.jpg,0083_cut_004.jpg,0083,wide_text,wide,1,wide_text,train,824
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0084_cut_004.jpg,0084_cut_004.jpg,0084,close-up_notext,close-up,0,close-up_notext,train,825
C:\Temp\shot-classification\labeled_dataset\close-up_text\0084_cut_001.jpg,0084_cut_001.jpg,0084,close-up_text,close-up,1,close-up_text,train,826
C:\Temp\shot-classification\labeled_dataset\medium_notext\0084_cut_002.jpg,0084_cut_002.jpg,0084,medium_notext,medium,0,medium_notext,train,827
C:\Temp\shot-classification\labeled_dataset\medium_notext\0084_cut_003.jpg,0084_cut_003.jpg,0084,medium_notext,medium,0,medium_notext,train,828
C:\Temp\shot-classification\labeled_dataset\medium_notext\0084_cut_007.jpg,0084_cut_007.jpg,0084,medium_notext,medium,0,medium_notext,train,829
C:\Temp\shot-classification\labeled_dataset\medium_notext\0084_cut_008.jpg,0084_cut_008.jpg,0084,medium_notext,medium,0,medium_notext,train,830
C:\Temp\shot-classification\labeled_dataset\wide_notext\0084_cut_006.jpg,0084_cut_006.jpg,0084,wide_notext,wide,0,wide_notext,train,831
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0085_cut_003.jpg,0085_cut_003.jpg,0085,close-up_notext,close-up,0,close-up_notext,train,832
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0085_cut_007.jpg,0085_cut_007.jpg,0085,close-up_notext,close-up,0,close-up_notext,train,833
C:\Temp\shot-classification\labeled_dataset\close-up_notext\0085_cut_008.jpg,0085_cut_008.jpg,0085,close-up_notext,close-up,0,close-up_notext,train,834
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_001.jpg,0085_cut_001.jpg,0085,close-up_text,close-up,1,close-up_text,train,835
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_002.jpg,0085_cut_002.jpg,0085,close-up_text,close-up,1,close-up_text,train,836
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_004.jpg,0085_cut_004.jpg,0085,close-up_text,close-up,1,close-up_text,train,837
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_005.jpg,0085_cut_005.jpg,0085,close-up_text,close-up,1,close-up_text,train,838
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_006.jpg,0085_cut_006.jpg,0085,close-up_text,close-up,1,close-up_text,train,839
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_009.jpg,0085_cut_009.jpg,0085,close-up_text,close-up,1,close-up_text,train,840
C:\Temp\shot-classification\labeled_dataset\close-up_text\0085_cut_010.jpg,0085_cut_010.jpg,0085,close-up_text,close-up,1,close-up_text,train,841
C:\Temp\shot-classification\labeled_dataset\medium_text\0086_cut_001.jpg,0086_cut_001.jpg,0086,medium_text,medium,1,medium_text,val,842
C:\Temp\shot-classification\labeled_dataset\medium_text\0086_cut_002.jpg,0086_cut_002.jpg,0086,medium_text,medium,1,medium_text,val,843
